일자,금융투자,보험,투신,사모,은행,기타금융,연기금 등,기타법인,개인,외국인,기타외국인,전체
2023.6.30,16958332658,7115120970,-61543813050,-4219518423,11140456310,22063956715,6080727370,-2507229650,-9031073680,14641553410,-698512630,0
2023.6.29,-83585836350,-26281515895,72295240435,1489854180,11238734430,3763196955,7759073060,2574309270,-16827548945,27519970145,54522715,0
2023.6.28,-1.86E+11,-26423316150,1.08442E+11,11721786690,31120749315,22940215030,29165545395,22100922905,-28108651820,15336287865,-317507395,0
2023.6.27,21620616565,-2029849155,-39416000510,11456165080,25610549195,642640810,979801270,17785856490,-48845750115,12351529405,-155559035,0
2023.6.26,-9820497394,-1096790451,81901240230,-81070550,21850096750,-1563466405,-53857555455,1503630235,-42222910355,3495956960,-108633565,0
2023.6.23,1.81641E+11,-5048131475,-1.19E+11,18250389325,20583867815,1630102755,2221037700,397085030,-1.25E+11,25681233765,-1138935305,0
2023.6.22,-1.17E+11,2344976230,79362127885,1603971430,28245854580,2620977295,-2412978495,21501912210,-9276814135,-7385702645,-95662425,0
2023.6.21,-50500385560,-6423638940,1.2229E+11,-10591678825,51284625090,80745140,-49559528300,-16728440460,-81384271940,42100887275,-568647860,0
2023.6.20,55042570670,-10985800970,-97983591900,-16592810950,44819319540,699957905,-1919706200,9140293810,14178672535,3786920410,-185824850,0
2023.6.19,-93171143215,4204173880,60128422995,3737488675,44872425865,-631494860,753942220,14912819100,-15642180335,-19239716865,75262540,0
2023.6.16,91473725510,-18304431835,-1.32E+11,-7716311840,33887837910,35417100845,19384772215,-3513982495,-1501721115,-18032320310,581947440,0
2023.6.15,-2.09E+11,-3103761219,1.36834E+11,1061108705,4724418105,-866272860,18375627795,39553081460,8907237860,3382332965,-86829665,0
2023.6.14,25861614800,-12139943425,-1.63E+11,22650507965,12677501030,21296787885,189817000,46513342645,28053307830,17934008050,78212130,0
2023.6.13,-1.76E+11,-13718667985,1.77766E+11,2216806355,-72163612905,15287469105,57931445485,-3092108420,7725316590,3385539225,542676000,0
